% Average monthly mean CO2 concentration for Mauna Loa and South Pole
% Monthly values have been seasonally detrended and are averaged at
% midnight on the 15th of each month
% 19-Apr-2024 10:43:37
%
% Flag:
%   0 Both MLO and SPO data are real monthly averages
%   1 MLO value is filled from seasonally detrended spline fit
%   2 SPO value is filled from seasonally detrended spline fit
%   3 MLO and SPO values are filled from seasonally detrended spline fit
%
% CO2 concentrations are reported on the Scripps '12' calibration scale
%
% Yr Mn Flag     MLO     SPO Average
2013,07,   0, 396.67, 393.35, 395.01
2013,08,   0, 397.00, 393.47, 395.24
2013,09,   0, 396.88, 393.50, 395.19
2013,10,   0, 397.30, 393.58, 395.44
2013,11,   0, 397.48, 393.79, 395.63
2013,12,   0, 397.80, 394.10, 395.95
2014,01,   0, 397.94, 394.34, 396.14
2014,02,   0, 397.42, 394.49, 395.96
2014,03,   0, 398.06, 394.60, 396.33
2014,04,   0, 398.73, 394.76, 396.75
2014,05,   0, 398.66, 394.86, 396.76
2014,06,   0, 398.89, 394.87, 396.88
2014,07,   0, 398.38, 395.05, 396.72
2014,08,   0, 398.81, 395.22, 397.01
2014,09,   0, 398.91, 395.37, 397.14
2014,10,   0, 399.27, 395.61, 397.44
2014,11,   0, 399.53, 395.75, 397.64
2014,12,   0, 399.79, 396.03, 397.91
2015,01,   0, 399.88, 396.37, 398.12
2015,02,   0, 399.63, 396.42, 398.02
2015,03,   0, 400.09, 396.51, 398.30
2015,04,   0, 400.81, 396.96, 398.88
2015,05,   0, 400.70, 397.33, 399.01
2015,06,   0, 400.28, 397.58, 398.93
2015,07,   0, 400.75, 397.98, 399.37
2015,08,   0, 400.45, 397.71, 399.08
2015,09,   0, 400.86, 398.03, 399.44
2015,10,   0, 401.76, 398.13, 399.94
2015,11,   0, 402.39, 398.47, 400.43
2015,12,   0, 402.73, 398.66, 400.70
2016,01,   0, 402.50, 398.95, 400.73
2016,02,   0, 403.33, 399.28, 401.30
2016,03,   0, 403.26, 400.01, 401.63
2016,04,   0, 404.74, 399.84, 402.29
2016,05,   0, 404.25, 400.60, 402.43
2016,06,   2, 404.43, 400.63, 402.53
2016,07,   0, 403.68, 400.99, 402.34
2016,08,   0, 403.72, 401.15, 402.44
2016,09,   0, 404.39, 401.36, 402.88
2016,10,   0, 404.98, 401.58, 403.28
2016,11,   0, 405.79, 401.45, 403.62
2016,12,   0, 405.39, 401.47, 403.43
2017,01,   0, 405.93, 401.41, 403.67
2017,02,   0, 405.80, 402.05, 403.93
2017,03,   0, 405.48, 402.02, 403.75
2017,04,   0, 406.16, 401.93, 404.05
2017,05,   0, 406.49, 402.14, 404.31
2017,06,   0, 406.50, 402.30, 404.40
2017,07,   0, 406.35, 402.46, 404.40
2017,08,   0, 406.72, 402.79, 404.75
2017,09,   0, 406.65, 403.06, 404.86
2017,10,   0, 407.13, 403.25, 405.19
2017,11,   2, 407.33, 403.57, 405.45
2017,12,   0, 407.59, 403.78, 405.68
2018,01,   0, 407.91, 404.15, 406.03
2018,02,   0, 407.58, 404.37, 405.98
2018,03,   0, 407.69, 404.87, 406.28
2018,04,   0, 407.50, 404.99, 406.25
2018,05,   0, 407.87, 404.92, 406.39
2018,06,   0, 408.26, 405.15, 406.70
2018,07,   2, 408.04, 405.36, 406.70
2018,08,   0, 408.56, 405.50, 407.03
2018,09,   0, 408.99, 405.75, 407.37
2018,10,   0, 409.50, 406.00, 407.75
2018,11,   0, 410.29, 406.05, 408.17
2018,12,   0, 410.07, 406.16, 408.12
2019,01,   0, 410.79, 406.17, 408.48
2019,02,   0, 410.81, 406.83, 408.82
2019,03,   0, 410.38, 406.73, 408.56
2019,04,   0, 410.73, 406.83, 408.78
2019,05,   0, 411.38, 407.30, 409.34
2019,06,   0, 411.33, 407.51, 409.42
2019,07,   0, 411.00, 407.93, 409.47
2019,08,   0, 411.56, 408.18, 409.87
2019,09,   0, 411.94, 408.32, 410.13
2019,10,   0, 411.98, 408.48, 410.23
2019,11,   0, 412.40, 408.67, 410.53
2019,12,   0, 412.72, 409.09, 410.90
2020,01,   0, 413.25, 409.20, 411.23
2020,02,   0, 413.27, 409.38, 411.32
2020,03,   0, 412.89, 409.36, 411.12
2020,04,   0, 413.33, 409.68, 411.50
2020,05,   0, 413.78, 409.88, 411.83
2020,06,   0, 413.75, 409.94, 411.85
2020,07,   0, 413.66, 410.07, 411.87
2020,08,   0, 414.10, 410.37, 412.24
2020,09,   0, 414.66, 410.51, 412.59
2020,10,   0, 414.71, 410.57, 412.64
2020,11,   0, 415.13, 411.12, 413.12
2020,12,   0, 414.80, 411.12, 412.96
2021,01,   0, 415.08, 411.44, 413.26
2021,02,   0, 415.69, 411.42, 413.56
2021,03,   2, 415.57, 411.52, 413.54
2021,04,   0, 415.51, 411.68, 413.60
2021,05,   0, 415.56, 411.80, 413.68
2021,06,   0, 416.12, 411.80, 413.96
2021,07,   0, 415.86, 411.92, 413.89
2021,08,   0, 415.93, 412.23, 414.08
2021,09,   0, 416.42, 412.39, 414.40
2021,10,   0, 417.12, 412.89, 415.00
2021,11,   0, 417.07, 413.01, 415.04
2021,12,   0, 417.35, 413.10, 415.23
2022,01,   0, 417.94, 413.51, 415.73
2022,02,   0, 418.21, 413.58, 415.89
2022,03,   0, 416.91, 413.94, 415.43
2022,04,   0, 417.25, 413.75, 415.50
2022,05,   0, 417.38, 414.03, 415.70
2022,06,   0, 418.10, 414.39, 416.25
2022,07,   0, 417.91, 414.46, 416.19
2022,08,   2, 418.30, 414.69, 416.50
2022,09,   0, 418.91, 414.94, 416.93
2022,10,   2, 418.92, 415.04, 416.98
2022,11,   0, 419.29, 415.10, 417.20
2022,12,   0, 419.40, 415.45, 417.42
2023,01,   0, 419.17, 415.51, 417.34
2023,02,   0, 419.55, 415.69, 417.62
2023,03,   0, 418.97, 416.03, 417.50
2023,04,   0, 419.96, 415.97, 417.97
2023,05,   0, 420.37, 416.24, 418.31
2023,06,   0, 420.81, 416.54, 418.68
2023,07,   0, 420.82, 416.52, 418.67
2023,08,   0, 421.11, 416.72, 418.92
2023,09,   0, 421.56, 416.81, 419.19
2023,10,   0, 422.03, 417.29, 419.66
2023,11,   0, 422.38, 417.54, 419.96
2023,12,   2, 422.57, 417.60, 420.09
2024,01,   0, 422.55, 417.79, 420.17
2024,02,   2, 423.56, 418.02, 420.79
2024,03,   2, 423.65, 418.22, 420.94
